province,finance_src,x2,x3,x4,x5,x6,x8,x9,x11,x26,x45,x46,x67,q1,q2,q3,q5,enrolled
PAMPANGA,PARENTS,IOS,HS,HS,BUSINESS,BUSINESS,FULLTIME,SELF-EMPLOYED,BELOW-15K,5,NO,NO,4,4,2,4,4,1
PAMPANGA,PARENTS,IOS,HS,HS,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,79K-117K,5,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,32K-78K,5,NO,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,OFW,PARTTIME,ACCOUNT-OFFICE,32K-78K,5,NO,NOT-APPLICABLE,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,NOT-APPLICABLE,CASUAL,HRM-BUSINESS,16K-31K,1,NO,NO,1,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,NOT-APPLICABLE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,16K-31K,5,NO,NO,1,4,4,3,4,1
ZAMBALES,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,PARTTIME,ENGR-SKILLED-TECH,118K-157K,5,NO,NO,1,4,4,4,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,HS,BUSINESS,OFW,FULLTIME,SELF-EMPLOYED,32K-78K,5,NO,NO,1,4,4,3,4,1
TARLAC,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,32K-78K,5,NO,NOT-APPLICABLE,1,4,4,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,SALARY,NOT-APPLICABLE,NONE,HRM-BUSINESS,16K-31K,4,NO,NO,2,2,3,3,4,1
PAMPANGA,PARENTS,ANDROID,HS,HS,SALARY,NOT-APPLICABLE,FULLTIME,ARCH-DESIGN-GRAPHIC,BELOW-15K,5,NO,NOT-APPLICABLE,1,1,4,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,1,4,4,3,4,1
TARLAC,PARENTS,IOS,HS,HS,NOT-APPLICABLE,BUSINESS,FULLTIME,NONE,79K-117K,5,NO,NO,2,4,4,4,1,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,SALARY,FULLTIME,HRM-BUSINESS,32K-78K,1,NO,NOT-APPLICABLE,1,2,3,4,3,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,DECEASED,16K-31K,5,NO,NO,1,3,3,4,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,16K-31K,5,NO,NOT-APPLICABLE,3,2,2,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,SALARY,PROFESSIONAL,FULLTIME,LABORER,32K-78K,5,NO,NOT-APPLICABLE,1,4,4,2,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,32K-78K,5,NO,NO,1,4,4,3,4,0
TARLAC,PARENTS,IOS,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,3,3,3,2,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,HS,PROFESSIONAL,BUSINESS,PARTTIME,ACCOUNT-OFFICE,16K-31K,5,NO,NOT-APPLICABLE,1,3,4,4,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,3,3,2,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,79K-117K,5,NO,NO,1,2,3,4,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,NONE,BELOW-15K,5,NO,NO,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,OFW,FULLTIME,LABORER,BELOW-15K,5,YES,NOT-APPLICABLE,2,3,3,3,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,PROFESSIONAL,OFW,CASUAL,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,3,3,4,3,4,1
PANGASINAN,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,LAW-TEACHING-SOCIAL,32K-78K,5,NO,NO,4,3,4,3,4,1
ZAMBALES,PARENTS,IOS,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,118K-157K,5,NO,NOT-APPLICABLE,1,3,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,RETIRED,BELOW-15K,5,NO,NO,1,3,2,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,HS,HS,SALARY,NOT-APPLICABLE,RETIRED,ENGR-SKILLED-TECH,79K-117K,5,YES,NO,1,4,4,3,3,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,PROFESSIONAL,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,16K-31K,5,NO,NO,2,3,3,3,3,0
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,ENGR-SKILLED-TECH,32K-78K,5,NO,NOT-APPLICABLE,2,4,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,ELEM,HS,NOT-APPLICABLE,NOT-APPLICABLE,NOT-APPLICABLE,NONE,16K-31K,5,NO,NO,2,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,NOT-APPLICABLE,NONE,ENGR-SKILLED-TECH,16K-31K,5,YES,NO,2,4,4,3,4,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,ELEM,BUSINESS,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,BELOW-15K,5,NO,NOT-APPLICABLE,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
TARLAC,PARENTS,IOS,HS,COLLEGE,BUSINESS,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,158K-ABOVE,5,NO,NO,2,4,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,79K-117K,5,NO,NO,1,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,SALARY,FULLTIME,ARCH-DESIGN-GRAPHIC,32K-78K,5,YES,NO,1,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,NOT-APPLICABLE,BUSINESS,NOT-APPLICABLE,NOT-APPLICABLE,HRM-BUSINESS,158K-ABOVE,5,NO,NO,1,4,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,BUSINESS,PARTTIME,ENGR-SKILLED-TECH,158K-ABOVE,5,NO,NO,1,3,4,4,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,SALARY,FULLTIME,MEDICAL,32K-78K,5,NO,NOT-APPLICABLE,3,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,OFW,FULLTIME,NONE,32K-78K,4,YES,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,SALARY,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,BELOW-15K,5,NO,NO,2,4,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,OFW,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,16K-31K,5,NO,NO,2,3,3,3,4,1
CENTRAL-LUZON,PARENTS,IOS,HS,HS,NOT-APPLICABLE,BUSINESS,PARTTIME,NONE,32K-78K,5,NO,NOT-APPLICABLE,2,3,3,4,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,HS,BUSINESS,BUSINESS,PARTTIME,HRM-BUSINESS,16K-31K,5,NO,NO,2,3,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,OFW,FULLTIME,HRM-BUSINESS,32K-78K,5,NO,NO,1,3,3,3,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,SELF-EMPLOYED,32K-78K,5,NO,NO,1,4,3,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,NOT-APPLICABLE,PROFESSIONAL,FULLTIME,DRIVER,BELOW-15K,5,NO,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,HS,BUSINESS,NOT-APPLICABLE,NOT-APPLICABLE,HRM-BUSINESS,16K-31K,5,YES,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,PARTTIME,OFW,79K-117K,5,NO,NO,1,3,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,PARTTIME,HRM-BUSINESS,16K-31K,5,YES,NOT-APPLICABLE,3,2,4,3,3,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,PARTTIME,HRM-BUSINESS,16K-31K,5,YES,NOT-APPLICABLE,3,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
BENGUET,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,CASUAL,HRM-BUSINESS,79K-117K,5,NO,NO,1,3,3,3,4,0
BATAAN,PARENTS,ANDROID,HS,HS,OFW,NOT-APPLICABLE,CASUAL,LABORER,BELOW-15K,5,NO,NO,2,2,4,3,3,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,OFW,FULLTIME,ENGR-SKILLED-TECH,158K-ABOVE,5,NO,NO,1,2,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,NOT-APPLICABLE,NOT-APPLICABLE,HRM-BUSINESS,32K-78K,5,NO,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,PROFESSIONAL,FULLTIME,HRM-BUSINESS,32K-78K,5,NO,NO,2,4,4,4,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,79K-117K,5,NO,NOT-APPLICABLE,1,3,4,3,3,0
PAMPANGA,PARENTS,IOS,NOT-APPLICABLE,COLLEGE,NOT-APPLICABLE,BUSINESS,CASUAL,NONE,16K-31K,5,NO,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,OFW,OFW,FULLTIME,ENGR-SKILLED-TECH,118K-157K,5,YES,NO,1,2,3,2,3,1
TARLAC,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,BUSINESS,CASUAL,DECEASED,BELOW-15K,5,NO,NO,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,CASUAL,HRM-BUSINESS,32K-78K,5,NO,NOT-APPLICABLE,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,32K-78K,5,NO,NO,1,4,4,3,4,1
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,HS,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,HRM-BUSINESS,16K-31K,5,NO,NOT-APPLICABLE,1,2,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,4,4,2,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,HRM-BUSINESS,79K-117K,5,NO,NOT-APPLICABLE,2,4,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
CENTRAL-LUZON,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,CASUAL,HRM-BUSINESS,158K-ABOVE,5,NO,NO,1,4,4,4,4,0
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,OFW,NOT-APPLICABLE,PARTTIME,ENGR-SKILLED-TECH,16K-31K,5,YES,NO,2,3,2,3,2,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,118K-157K,5,NO,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,NONE,DRIVER,118K-157K,5,NO,NO,1,2,4,2,3,1
PAMPANGA,PARENTS,IOS,HS,HS,SALARY,BUSINESS,CASUAL,LAW-TEACHING-SOCIAL,BELOW-15K,5,NO,NO,1,2,3,2,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,NONE,BELOW-15K,5,NO,NO,2,3,3,3,3,0
ZAMBALES,PARENTS,IOS,COLLEGE,COLLEGE,NOT-APPLICABLE,BUSINESS,FULLTIME,HRM-BUSINESS,118K-157K,5,YES,NO,1,3,4,4,4,1
TARLAC,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,NOT-APPLICABLE,NOT-APPLICABLE,NONE,BELOW-15K,5,YES,NO,1,4,3,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,4,2,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,1,3,3,4,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,DRIVER,16K-31K,5,NO,NOT-APPLICABLE,1,3,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,NOT-APPLICABLE,NOT-APPLICABLE,DECEASED,BELOW-15K,5,NO,NO,4,2,3,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,HS,OFW,NOT-APPLICABLE,NOT-APPLICABLE,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,1,4,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,HS,COLLEGE,NOT-APPLICABLE,BUSINESS,NOT-APPLICABLE,DECEASED,16K-31K,5,NO,NO,1,3,4,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,NOT-APPLICABLE,SALARY,FULLTIME,ENGR-SKILLED-TECH,16K-31K,5,NO,NO,1,3,3,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,POSTGRAD,SALARY,SALARY,FULLTIME,DRIVER,16K-31K,5,YES,NO,1,2,3,4,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,118K-157K,1,NO,NO,1,2,4,3,4,1
PAMPANGA,PARENTS,IOS,COLLEGE,COLLEGE,BUSINESS,BUSINESS,NOT-APPLICABLE,LAW-TEACHING-SOCIAL,118K-157K,1,NO,NO,1,4,3,3,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,COLLEGE,HS,NOT-APPLICABLE,BUSINESS,CASUAL,ENGR-SKILLED-TECH,32K-78K,5,YES,NOT-APPLICABLE,1,4,4,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,SALARY,FULLTIME,LABORER,32K-78K,5,YES,NO,2,3,3,3,3,1
PAMPANGA,PARENTS,IOS,HS,COLLEGE,BUSINESS,SALARY,CASUAL,DRIVER,79K-117K,5,NO,NO,1,4,4,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,IOS,HS,HS,SALARY,NOT-APPLICABLE,NOT-APPLICABLE,LABORER,32K-78K,5,NO,NOT-APPLICABLE,1,3,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NOT-APPLICABLE,ARCH-DESIGN-GRAPHIC,79K-117K,5,NO,NO,2,3,3,4,3,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,OFW,FULLTIME,ACCOUNT-OFFICE,32K-78K,5,NO,NO,2,3,3,4,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,POSTGRAD,COLLEGE,SALARY,SALARY,RETIRED,ENGR-SKILLED-TECH,118K-157K,4,NO,NO,2,3,3,2,3,1
ILOILO,PARENTS,IOS,COLLEGE,POSTGRAD,FARM,BUSINESS,FULLTIME,ENGR-SKILLED-TECH,32K-78K,5,YES,NO,1,4,4,4,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,BUSINESS,BUSINESS,NOT-APPLICABLE,HRM-BUSINESS,16K-31K,5,NO,NO,2,2,2,4,2,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,0
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,SALARY,NOT-APPLICABLE,FULLTIME,ENGR-SKILLED-TECH,32K-78K,4,NO,NO,2,3,3,3,4,1
PAMPANGA,PARENTS,ANDROID,COLLEGE,COLLEGE,OFW,NOT-APPLICABLE,NONE,ARCH-DESIGN-GRAPHIC,79K-117K,5,YES,NO,2,3,3,4,3,1
